edge,parent,node_i,node_j,rest_length,ligament_width,thickness,axial_stiffness_proxy,bending_stiffness_proxy,compliance_factor,boundary_factor,demand_pct,kind
205,205,141,155,4.618791061913374,1.3802808066666046,1.0,1.2875872039187168,2.1346661136107925,1.0,1.0,37.807576661172824,lattice
206,206,143,144,4.618802153517007,1.378488344439415,1.0,1.2859120275900193,2.126345220597731,1.0,1.0,27.646923628257692,lattice
207,207,143,145,4.618802153517007,1.3784889140067134,1.0,1.285912558906401,2.126347856304898,1.0,1.0,33.631402577022506,lattice
208,208,144,146,4.618802153517007,1.2789678218517062,1.0,1.1930750895746878,1.6982566906666696,1.0,1.0,10.608908235756974,lattice
209,209,146,147,4.618802153517007,1.4754111581108376,1.0,1.3763257132411906,2.607135906871681,1.0,1.0,15.988721961466279,lattice
210,210,146,158,4.6133217627061995,1.26844809280368,1.0,1.184667497618979,1.66260629352837,1.0,1.0,16.27806782445498,lattice
211,211,147,148,4.618802153517007,1.4155139079936925,1.0,1.3204510338099857,2.302326449612043,1.0,1.0,30.519304012296388,lattice
212,212,148,149,4.618802153517008,1.2185496476465179,1.0,1.1367144701984855,1.4687712588383088,1.0,1.0,34.872290294855766,lattice
213,213,148,157,4.6133217627061995,1.2694996256883737,1.0,1.1856495770893503,1.6667445824726226,1.0,1.0,9.217838315560867,lattice
214,214,149,150,4.618802153517007,1.218533652640206,1.0,1.1366995493824479,1.468713421152598,1.0,1.0,32.50901449921712,lattice
215,215,150,151,4.618802153517007,1.4160725568566137,1.0,1.3209721650149957,2.305053444500256,1.0,1.0,28.73805849423059,lattice
216,216,150,161,4.6133217627061995,1.2700671630547862,1.0,1.1861796287922834,1.6689809662321466,1.0,1.0,-1.2693929207843735,lattice
217,217,151,152,4.618802153517007,1.4763174344004717,1.0,1.3771711259614803,2.611943184672253,1.0,1.0,12.50245945459547,lattice
218,218,152,153,4.618802153517007,1.2793020007173042,1.0,1.1933868257053357,1.6995882404933005,1.0,1.0,10.080286844463915,lattice
219,219,152,160,4.6133217627061995,1.2690202194435714,1.0,1.18520183547533,1.664857037091281,1.0,1.0,1.1182541516081779,lattice
220,220,153,154,4.618802153517007,1.380287401872984,1.0,1.2875902641899033,2.134681334341566,1.0,1.0,24.719827648608717,lattice
221,221,154,155,4.618802153517007,1.3802879714402887,1.0,1.2875907955062909,2.1346839769329433,1.0,1.0,37.20873429854956,lattice
222,222,156,157,4.618802153517008,1.2695036029918612,1.0,1.1842464673286517,1.6608342548956987,1.0,1.0,15.632681443604678,lattice
223,223,156,158,4.618802153517007,1.2689740062422412,1.0,1.1837524371594046,1.6587565793171333,1.0,1.0,20.273677053370754,lattice
224,224,159,160,4.618802153517007,1.2695513238585145,1.0,1.1842909833643835,1.6610215551029446,1.0,1.0,1.0278615436010163,lattice
225,225,159,161,4.618802153517008,1.2700780062789863,1.0,1.1847822949245692,1.6630896727520432,1.0,1.0,-2.722856488711478,lattice
226,226,3,162,0.9401837473618997,1.0720002319335937,1.0,4.91269338708875,118.5656752117016,1.0,1.0,7.319630956237666,transition
227,227,9,163,0.9401837473618997,1.0719926025390625,1.0,4.912658423592527,118.56314374431228,1.0,1.0,7.340805654450722,transition
228,228,21,164,1.5899142768705852,1.0870106929281218,1.0,2.9457618052914487,25.56188522182412,1.0,1.0,73.90846790336263,transition
229,229,29,165,1.5899179257808347,1.0870081346964913,1.0,2.9457481119737183,25.561528751669204,1.0,1.0,74.7925724111943,transition
230,230,32,166,1.0976359081458138,1.0734761818229928,1.0,4.213777757580213,74.81951336173945,1.0,1.0,107.79724689346577,transition
231,231,41,167,1.0976409908992801,1.073474390689378,1.0,4.213751214388136,74.81809947402243,1.0,1.0,103.80962389712582,transition
232,232,45,168,2.3016185188771283,1.1066847946405698,1.0,2.0717059791106363,8.891690928003468,1.0,1.0,11.764628231150741,transition
233,233,57,169,2.3016216428622354,1.1066827452852237,1.0,2.0716993308161986,8.891605325523825,1.0,1.0,12.058458210649349,transition
234,234,60,170,3.1939307706253595,1.0729866279349893,1.0,1.4474591997366038,3.032626968083077,1.0,1.0,99.47800733485612,transition
235,235,74,171,3.193931176592622,1.072986237233707,1.0,1.447458488700056,3.0326224989259125,1.0,1.0,95.33271240490018,transition
236,236,77,172,1.9040080931501406,1.1098297860168331,1.0,2.5114532948297623,15.840734615196347,1.0,1.0,88.25957556718555,transition
237,237,93,173,1.9040097364940722,1.1098305206863606,1.0,2.5114527896986156,15.840725057009253,1.0,1.0,93.80519085473087,transition
238,238,112,174,1.106053520267969,1.0912505441376557,1.0,4.250948569604372,76.81703708854018,1.0,1.0,25.696142537667544,transition
239,239,126,175,1.1060546002445142,1.09125066546936,1.0,4.250944891527944,76.81683769396913,1.0,1.0,44.17499291846507,transition
240,240,130,176,1.7641793847539542,1.0726522897189916,1.0,2.6197131556535256,17.978821603698854,1.0,1.0,22.34848827584168,transition
241,241,142,177,1.7641779472108643,1.0726522897283763,1.0,2.6197152903537044,17.97886555441716,1.0,1.0,34.818315046053904,transition
242,242,145,178,0.5260697598694837,1.6826127907068356,1.0,13.780924955996696,2617.189102611813,1.0,1.0,40.98518829026689,transition
243,243,148,179,7.705412089358111,1.2814620942459203,1.0,0.7165515074686081,0.3679105503429552,1.0,1.0,52.995822148095414,transition
244,244,150,180,7.705413129498789,1.282034979505128,1.0,0.7168717493171363,0.36840405158214146,1.0,1.0,51.54316121039129,transition
245,245,155,181,0.5260697598694862,1.682615013284528,1.0,13.780943159338811,2617.199473828193,1.0,1.0,34.1389755274716,transition
