edge,parent,node_i,node_j,rest_length,ligament_width,thickness,axial_stiffness_proxy,bending_stiffness_proxy,compliance_factor,boundary_factor,demand_pct,kind
181,181,126,127,4.618802153517006,1.4557239375631568,1.0,1.357947442136601,2.504083947294791,1.0,1.0,13.977005331877157,lattice
182,182,126,138,4.618806320702436,1.339788566416905,1.0,1.249797965366775,1.9521781157159854,1.0,1.0,21.47007705621917,lattice
183,183,127,128,4.618802153517006,1.4864702531436211,1.0,1.3866286223523414,2.6661248424219712,1.0,1.0,25.132072235175904,lattice
184,184,128,129,4.618802153517006,1.335595762878395,1.0,1.2458879071297215,1.9339129050420778,1.0,1.0,12.49920494116823,lattice
185,185,128,140,4.618806320702436,1.2228821704381545,1.0,1.1407439104994792,1.484446251304734,1.0,1.0,26.909614371137902,lattice
186,186,130,131,4.618802153517005,1.219667525710855,1.0,1.1377462127665785,1.472774294970672,1.0,1.0,26.758255029512124,lattice
187,187,130,132,4.618802153517005,1.2086415636414016,1.0,1.1274608306258045,1.4331920441292427,1.0,1.0,9.480310978690998,lattice
188,188,130,143,4.618806320702436,1.083033810158689,1.0,1.0102888517549575,1.0311852258588659,1.0,1.0,27.79570560182083,lattice
189,189,131,133,4.618802153517005,1.1922259837129403,1.0,1.1121478346656237,1.3755854131181129,1.0,1.0,10.102387351619857,lattice
190,190,133,134,4.618802153517006,1.181200021643487,1.0,1.1018624525248497,1.3377721559325926,1.0,1.0,15.290314399151427,lattice
191,191,133,142,4.618806320702436,1.0830338101586907,1.0,1.0102888517549593,1.0311852258588714,1.0,1.0,10.749226762398756,lattice
192,192,134,135,4.618802153517005,1.1735011919091707,1.0,1.094680729482869,1.3117842698241304,1.0,1.0,11.39708663927259,lattice
193,193,135,136,4.618802153517006,1.1734956152877158,1.0,1.0946755274259097,1.3117655686342455,1.0,1.0,11.642248310649617,lattice
194,194,135,145,4.618806320702436,1.0719926025390625,1.0,0.9999892573532038,0.9999677724058236,1.0,1.0,10.225255986885395,lattice
195,195,136,137,4.618802153517004,1.1889096878643095,1.0,1.1090542841998985,1.3641383281222446,1.0,1.0,15.271092691293585,lattice
196,196,137,138,4.618802153517005,1.2107423628220193,1.0,1.1294205255927898,1.4406783455238137,1.0,1.0,10.315386586608422,lattice
197,197,137,147,4.6188063207074155,1.0938405100724924,1.0,1.0203696898078212,1.062362294090592,1.0,1.0,10.707010987957123,lattice
198,198,138,139,4.618802153517005,1.244710316738662,1.0,1.1611069566155108,1.5653688280501679,1.0,1.0,26.470416148431795,lattice
199,199,139,140,4.618802153517005,1.222877641780953,1.0,1.14074071522262,1.4844337773302718,1.0,1.0,9.591072128531653,lattice
200,200,139,149,4.618806320702436,1.0938405100713116,1.0,1.0203696898078196,1.0623622940905877,1.0,1.0,27.75628976109934,lattice
201,201,141,142,4.618802153517006,1.0830237702264125,1.0,1.010280397678965,1.0311593392662428,1.0,1.0,11.867854907758879,lattice
202,202,141,143,4.618802153517005,1.0830291135851784,1.0,1.010285382140772,1.0311746017608354,1.0,1.0,12.532029980953086,lattice
203,203,141,152,4.618806320702436,1.0720078613281245,1.0,1.0000034912435367,1.0000104737671762,1.0,1.0,3.7801553157485346,lattice
