edge,parent,node_i,node_j,rest_length,ligament_width,thickness,axial_stiffness_proxy,bending_stiffness_proxy,compliance_factor,boundary_factor,demand_pct,kind
94,61,194,195,0.578409357298223,0.95,1.0,7.076550212491416,354.37638845119216,1.1006965915488953,1.0,25.343500137536633,lattice
95,61,195,196,0.6433011964828438,0.95,1.0,6.362716069353562,257.5891885305925,1.1006965915488953,1.0,25.229525586548295,lattice
96,61,196,42,0.603547992764868,0.95,1.0,6.781801794327865,311.9142948460458,1.1006965915488953,1.0,25.028663499370097,lattice
97,62,42,197,0.60354799276487,0.95,1.0,6.7818017943278415,311.9142948460427,1.1006965915488953,1.0,28.325406949627173,lattice
98,62,197,198,0.6433011964828412,0.95,1.0,6.362716069353587,257.58918853059555,1.1006965915488953,1.0,28.936515534202158,lattice
99,62,198,199,0.5784093572982221,0.95,1.0,7.076550212491426,354.37638845119375,1.1006965915488953,1.0,29.44528098275945,lattice
100,62,199,200,0.7166913471614971,0.95,1.0,5.711165450101948,186.2834296238224,1.1006965915488953,1.0,29.955313725851052,lattice
101,62,200,201,0.7166913471615003,0.95,1.0,5.711165450101922,186.28342962381987,1.1006965915488953,1.0,30.343592455269473,lattice
102,62,201,202,0.5784093572982221,0.95,1.0,7.076550212491426,354.37638845119375,1.1006965915488953,1.0,30.705097187379728,lattice
103,62,202,203,0.6433011964828412,0.95,1.0,6.362716069353587,257.58918853059555,1.1006965915488953,1.0,30.972364165405676,lattice
104,62,203,43,0.60354799276487,0.95,1.0,6.7818017943278415,311.9142948460427,1.1006965915488953,1.0,31.132621478062372,lattice
105,63,42,60,4.618798691312884,1.07200786132928,1.0,1.0000051430629118,1.0000154292680887,1.0,1.0,22.341585052223166,lattice
106,64,43,44,4.618802153517005,1.0719891591251847,1.0,0.9999869474352547,0.9999608428168707,1.0,1.0,22.981402012886033,lattice
107,65,44,204,0.60354799276487,0.95,1.0,6.7818017943278415,311.9142948460427,1.1006965915488949,1.0,32.90058700946461,lattice
108,65,204,205,0.6433011964828412,0.95,1.0,6.362716069353587,257.58918853059555,1.1006965915488949,1.0,33.486289855636954,lattice
109,65,205,206,0.5784093572982205,0.95,1.0,7.076550212491446,354.3763884511966,1.1006965915488949,1.0,33.84272594229305,lattice
110,65,206,207,0.7166913471614977,0.95,1.0,5.711165450101943,186.28342962382183,1.1006965915488949,1.0,34.20824058751075,lattice
111,65,207,208,0.716691347161501,0.95,1.0,5.711165450101917,186.2834296238193,1.1006965915488949,1.0,34.44280946265761,lattice
112,65,208,209,0.5784093572982205,0.95,1.0,7.076550212491446,354.3763884511966,1.1006965915488949,1.0,34.684139329356476,lattice
113,65,209,210,0.6433011964828412,0.95,1.0,6.362716069353587,257.58918853059555,1.1006965915488949,1.0,34.932944077148,lattice
114,65,210,45,0.60354799276487,0.95,1.0,6.7818017943278415,311.9142948460427,1.1006965915488949,1.0,34.9909219396328,lattice
115,66,44,62,4.618798691307905,1.0720078613281245,1.0,1.0000051430629116,1.0000154292680885,1.0,1.0,24.075441043229095,lattice
116,67,45,46,4.618802153517005,1.0719965442688921,1.0,0.9999938365415946,0.9999815097387484,1.0,1.0,21.56639907443725,lattice
